Fe,Co,Ni,V,Mo,Cr,Cu,Mn,C,W,Ta,Nb,Al,Ti,Si,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Atomic weight mean,Total weight,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Interant electrons,Interant s electrons,Interant p electrons,Interant d electrons,Interant f electrons,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,Ms,logHc,logTc,logER,logElong,logHV,logCost
71.3,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.951554963358847,0.023993999999999956,0.0,1.0,-0.0049837743423452345,56.731311964999996,5673.1311964999995,0.0,0.015445814902136975,0.03478726999999998,8.286999999999999,0.8185239999999999,4.31157,13.0,0.0,0.0,13.0,0.0,80.0563,0.028817770285390547,1.0436180999999987,-0.0004155588723560883,2.47,2.915399835,3.091804082,1.270911639,0.84509804,2.263707065,1.003460532
71.2,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.945141337928847,0.02399399999999996,0.0,1.0,-0.004991319775183447,56.73440016000001,5673.4400160000005,0.0,0.015461318435492968,0.03485951999999999,8.288,0.8202240000000002,4.311680000000001,13.0,0.0,0.0,13.0,0.0,80.05120000000001,0.028849518572206915,1.045785599999999,-0.00041643721248052663,2.47,2.92992956,3.091867355,1.26810973,0.84509804,2.265195306,1.004751156
71.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.964513755627129,0.02399399999999996,0.0,1.0,-0.004968561503832768,56.725135574999996,5672.5135575,0.0,0.015414527700907149,0.034641749999999985,8.285,0.8150999999999999,4.31135,13.0,0.0,0.0,13.0,0.0,80.06649999999999,0.028753769216556712,1.0392524999999988,-0.00041379035890479893,2.46,2.674861141,3.091673991,1.273695588,0.84509804,2.260762845,1.000434077
71.2,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.945141337928847,0.02399399999999996,0.0,1.0,-0.004991319775183447,56.73440016000001,5673.4400160000005,0.0,0.015461318435492968,0.03485951999999999,8.288,0.8202240000000002,4.311680000000001,13.0,0.0,0.0,13.0,0.0,80.05120000000001,0.028849518572206915,1.045785599999999,-0.00041643721248052663,2.47,2.645422269,3.091867355,1.26810973,0.84509804,2.265195306,1.004751156
71.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.964513755627129,0.02399399999999996,0.0,1.0,-0.004968561503832768,56.725135574999996,5672.5135575,0.0,0.015414527700907149,0.034641749999999985,8.285,0.8150999999999999,4.31135,13.0,0.0,0.0,13.0,0.0,80.06649999999999,0.028753769216556712,1.0392524999999988,-0.00041379035890479893,2.46,2.764176132,3.091673991,1.27392678,0.84509804,2.260762845,1.000434077
71.4,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.958012345495453,0.02399399999999996,0.0,1.0,-0.004976188280214407,56.72822377,5672.822377,0.0,0.015430218090265749,0.03471468,8.286000000000001,0.8168160000000002,4.31146,13.0,0.0,0.0,13.0,0.0,80.0614,0.02878585400276249,1.041440399999999,-0.00041467658779793283,2.47,2.913283902,3.091747831,1.270911639,0.84509804,2.26223745,1.001733713
12.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.805936054696565,0.02399399999999996,0.0,1.0,-0.003050614377441308,58.5626116,5856.26116,0.0,0.010875553419860714,0.017951999999999992,8.879999999999999,0.4224,4.376799999999999,13.0,0.0,0.0,13.0,0.0,77.032,0.021514485337856097,0.5385599999999994,-0.00022423105339567165,1.91,3.118264726,3.11058971,1.190611798,1.698970004,2.145445036,1.463892989
27.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.945852005196766,0.02399399999999996,0.0,1.0,-0.004849213996829155,58.09938235,5809.938235,0.0,0.014933046000957387,0.03350699999999999,8.73,0.7884,4.3603000000000005,13.0,0.0,0.0,13.0,0.0,77.797,0.02910386305131507,1.0052099999999988,-0.000412011576497227,1.98,3.186673867,3.065206128,1.333245699,0.889301703,2.219243872,1.387389826
37.4,62.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.470161906065634,0.02399399999999996,0.0,1.0,-0.005495972014953821,57.77821007,5777.8210070000005,0.0,0.016332397797490975,0.03980107999999998,8.626000000000001,0.936496,4.34886,13.0,0.0,0.0,13.0,0.0,78.3274,0.03150499630342878,1.1940323999999987,-0.0004849725295038281,2.11,2.988558957,3.079014735,1.181271772,0.811575006,2.350422477,1.324282455
49.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.311247937283712,0.02399399999999996,0.0,1.0,-0.005761162748304313,57.41997945,5741.997944999999,0.0,0.01694001999315477,0.042482999999999986,8.51,0.9996,4.3361,13.0,0.0,0.0,13.0,0.0,78.91900000000001,0.03230514767026691,1.2744899999999986,-0.0005132880891094219,2.18,2.990338855,3.090610708,1.01494035,0.811575006,2.43969577,1.239799818
56.5,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.377796661060058,0.02399399999999996,0.0,1.0,-0.005692373129137861,57.188364824999994,5718.8364825,0.0,0.01684243237387136,0.04178174999999998,8.434999999999999,0.9830999999999999,4.32785,13.0,0.0,0.0,13.0,0.0,79.30149999999999,0.0318828860023708,1.2534524999999985,-0.0005025297639218804,2.33,2.723455672,3.095326297,1.036229544,0.748188027,2.42852354,1.174350597
64.8,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.61533220573452,0.02399399999999996,0.0,1.0,-0.005393091714738357,56.93204464,5693.204464,0.0,0.016271258170181886,0.03877631999999999,8.352,0.9123840000000001,4.318720000000001,13.0,0.0,0.0,13.0,0.0,79.7248,0.03055171346979859,1.1632895999999988,-0.0004644396643635404,2.36,2.799340549,3.095577292,1.034628457,0.650307523,2.353146546,1.087071206
72.5,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.032011420449685,0.02399399999999996,0.0,1.0,-0.004890035214922742,56.694253625,5669.4253625,0.0,0.015252409137055263,0.033893749999999986,8.275,0.7975,4.31025,13.0,0.0,0.0,13.0,0.0,80.1175,0.02842353811820387,1.0168124999999988,-0.0004047111512630198,2.11,2.744292983,3.090614233,1.28510703,0.84509804,2.245882648,0.985875357
81.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.903208994301512,0.02399399999999996,0.0,1.0,-0.003981500930072873,56.416316075,5641.6316075,0.0,0.013304696464179491,0.025631749999999988,8.184999999999999,0.6031,4.30035,13.0,0.0,0.0,13.0,0.0,80.57649999999998,0.024576862834276743,0.7689524999999992,-0.00030525220328533713,2.07,2.592176757,3.075736696,1.32056168,1.602059991,2.117668941,0.824776462
89.9,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.53496229180696,0.02399399999999996,0.0,1.0,-0.002720961513189897,56.156907695,5615.6907695,0.0,0.010354583146748902,0.015435829999999992,8.101,0.36319599999999996,4.29111,13.0,0.0,0.0,13.0,0.0,81.00489999999999,0.018971401645864052,0.46307489999999946,-0.00018354679065467252,2.03,2.689308859,3.050402959,1.312811826,1.602059991,2.035829825,0.586587305
65.1,0.0,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038026147997563867,5.272498031060234,0.023979920788114808,0.22719899999999996,1.0048228413899492,-0.005377706384377186,56.839091599999996,5683.909159999999,-371.9053435444133,0.02561518280101831,0.061343730000000096,8.698,1.8175919999999997,4.33584,14.0,0.0,0.0,14.0,0.0,79.26197,0.03890833318424075,1.4699775299999995,-0.0007525544448808777,1.81,1.406199424,2.702033976,1.215373153,1.11058971,2.385606274,0.722633923
63.2,0.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038467658408784145,5.234013300138292,0.023979587582764656,0.232576,1.0048225824687866,-0.005469636440520691,56.893211199999996,5689.32112,-369.6297840521398,0.02589008577306007,0.0627955200000001,8.736,1.860608,4.3388800000000005,14.0,0.0,0.0,14.0,0.0,79.13904,0.039427201409152055,1.5047667199999997,-0.0007712198267338724,1.82,1.406710459,2.733052744,1.215108581,1.184691431,2.382017043,0.743509765
61.2,0.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038862935217240185,5.199226543860774,0.02397928517582627,0.23745599999999997,1.0048223099582472,-0.005552463748283687,56.950179199999994,5695.01792,-367.6330391340589,0.026132235591670765,0.0641131200000001,8.776,1.8996479999999998,4.34208,14.0,0.0,0.0,14.0,0.0,79.00963999999999,0.03990393933575027,1.5363403199999996,-0.0007883725075609159,1.81,1.516667559,2.778556403,1.190331698,0.959041392,2.437750563,0.764176132
65.1,0.0,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038026147997563867,5.272498031060234,0.023979920788114808,0.22719899999999996,1.0048228413899492,-0.005377706384377186,56.839091599999996,5683.909159999999,-371.9053435444133,0.02561518280101831,0.061343730000000096,8.698,1.8175919999999997,4.33584,14.0,0.0,0.0,14.0,0.0,79.26197,0.03890833318424075,1.4699775299999995,-0.0007525544448808777,1.81,1.406199424,2.702033976,1.215373153,0.982271233,2.414973348,0.722633923
63.2,0.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038467658408784145,5.234013300138292,0.023979587582764656,0.232576,1.0048225824687866,-0.005469636440520691,56.893211199999996,5689.32112,-369.6297840521398,0.02589008577306007,0.0627955200000001,8.736,1.860608,4.3388800000000005,14.0,0.0,0.0,14.0,0.0,79.13904,0.039427201409152055,1.5047667199999997,-0.0007712198267338724,1.82,1.406710459,2.733052744,1.215108581,0.838849091,2.434568904,0.743509765
61.2,0.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038862935217240185,5.199226543860774,0.02397928517582627,0.23745599999999997,1.0048223099582472,-0.005552463748283687,56.950179199999994,5695.01792,-367.6330391340589,0.026132235591670765,0.0641131200000001,8.776,1.8996479999999998,4.34208,14.0,0.0,0.0,14.0,0.0,79.00963999999999,0.03990393933575027,1.5363403199999996,-0.0007883725075609159,1.81,1.516667559,2.778556403,1.190051418,0.681241237,2.515873844,0.764176132
65.1,0.0,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038026147997563867,5.272498031060234,0.023979920788114808,0.22719899999999996,1.0048228413899492,-0.005377706384377186,56.839091599999996,5683.909159999999,-371.9053435444133,0.02561518280101831,0.061343730000000096,8.698,1.8175919999999997,4.33584,14.0,0.0,0.0,14.0,0.0,79.26197,0.03890833318424075,1.4699775299999995,-0.0007525544448808777,1.81,1.406199424,2.702033976,1.215108581,0.886490725,2.416640507,0.722633923
63.2,0.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038467658408784145,5.234013300138292,0.023979587582764656,0.232576,1.0048225824687866,-0.005469636440520691,56.893211199999996,5689.32112,-369.6297840521398,0.02589008577306007,0.0627955200000001,8.736,1.860608,4.3388800000000005,14.0,0.0,0.0,14.0,0.0,79.13904,0.039427201409152055,1.5047667199999997,-0.0007712198267338724,1.82,1.406710459,2.733052744,1.214843848,0.84509804,2.42975228,0.743509765
61.2,0.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038862935217240185,5.199226543860774,0.02397928517582627,0.23745599999999997,1.0048223099582472,-0.005552463748283687,56.950179199999994,5695.01792,-367.6330391340589,0.026132235591670765,0.0641131200000001,8.776,1.8996479999999998,4.34208,14.0,0.0,0.0,14.0,0.0,79.00963999999999,0.03990393933575027,1.5363403199999996,-0.0007883725075609159,1.81,1.516667559,2.778556403,1.190051418,0.414973348,2.44870632,0.764176132
65.1,0.0,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038026147997563867,5.272498031060234,0.023979920788114808,0.22719899999999996,1.0048228413899492,-0.005377706384377186,56.839091599999996,5683.909159999999,-371.9053435444133,0.02561518280101831,0.061343730000000096,8.698,1.8175919999999997,4.33584,14.0,0.0,0.0,14.0,0.0,79.26197,0.03890833318424075,1.4699775299999995,-0.0007525544448808777,1.81,1.406199424,2.702033976,1.215108581,1.096910013,2.346352974,0.722633923
63.2,0.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038467658408784145,5.234013300138292,0.023979587582764656,0.232576,1.0048225824687866,-0.005469636440520691,56.893211199999996,5689.32112,-369.6297840521398,0.02589008577306007,0.0627955200000001,8.736,1.860608,4.3388800000000005,14.0,0.0,0.0,14.0,0.0,79.13904,0.039427201409152055,1.5047667199999997,-0.0007712198267338724,1.82,1.406710459,2.733052744,1.214843848,0.995635195,2.390935107,0.743509765
61.2,0.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038862935217240185,5.199226543860774,0.02397928517582627,0.23745599999999997,1.0048223099582472,-0.005552463748283687,56.950179199999994,5695.01792,-367.6330391340589,0.026132235591670765,0.0641131200000001,8.776,1.8996479999999998,4.34208,14.0,0.0,0.0,14.0,0.0,79.00963999999999,0.03990393933575027,1.5363403199999996,-0.0007883725075609159,1.81,1.516667559,2.778556403,1.190051418,0.763427994,2.42975228,0.764176132
65.1,0.0,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038026147997563867,5.272498031060234,0.023979920788114808,0.22719899999999996,1.0048228413899492,-0.005377706384377186,56.839091599999996,5683.909159999999,-371.9053435444133,0.02561518280101831,0.061343730000000096,8.698,1.8175919999999997,4.33584,14.0,0.0,0.0,14.0,0.0,79.26197,0.03890833318424075,1.4699775299999995,-0.0007525544448808777,1.81,1.406199424,2.702033976,1.215108581,1.469822016,2.1430148,0.722633923
63.2,0.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038467658408784145,5.234013300138292,0.023979587582764656,0.232576,1.0048225824687866,-0.005469636440520691,56.893211199999996,5689.32112,-369.6297840521398,0.02589008577306007,0.0627955200000001,8.736,1.860608,4.3388800000000005,14.0,0.0,0.0,14.0,0.0,79.13904,0.039427201409152055,1.5047667199999997,-0.0007712198267338724,1.82,1.406710459,2.733052744,1.214843848,1.442479769,2.278753601,0.743509765
61.2,0.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038862935217240185,5.199226543860774,0.02397928517582627,0.23745599999999997,1.0048223099582472,-0.005552463748283687,56.950179199999994,5695.01792,-367.6330391340589,0.026132235591670765,0.0641131200000001,8.776,1.8996479999999998,4.34208,14.0,0.0,0.0,14.0,0.0,79.00963999999999,0.03990393933575027,1.5363403199999996,-0.0007883725075609159,1.81,1.516667559,2.778556403,1.189490314,1.369215857,2.238046103,0.764176132
44.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003953384404584512,5.1048805704083335,0.023978730928355493,0.24640000000000004,1.0048199679774363,-0.005702820359298227,57.440104000000005,5744.010399999999,-364.8812961396198,0.026376540064689716,0.06652800000000013,9.120000000000001,1.9712000000000003,4.369600000000001,14.0,0.0,0.0,14.0,0.0,77.89680000000001,0.04122921018042373,1.5942079999999998,-0.0008290485250340256,1.55,1.236285277,2.926342447,1.001733713,0.740362689,2.72110132,0.910624405
54.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003972560431811612,5.117369476870475,0.023978606991085765,0.24840000000000004,1.0048213292433283,-0.005736192407823133,57.155264,5715.5264,-363.4818127111494,0.026624847963925634,0.06706800000000013,8.920000000000002,1.9872000000000003,4.3536,14.0,0.0,0.0,14.0,0.0,78.5438,0.041055199564889795,1.607148,-0.0008288268160515193,1.72,1.29578694,2.864511081,1.059563418,0.806179974,2.674879504,0.831869774
56.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039571663411961016,5.133695551525729,0.02397873092835556,0.24640000000000004,1.0048216016134366,-0.005702820359298227,57.098296000000005,5709.829599999999,-364.18418189763577,0.026545807989364085,0.06652800000000013,8.88,1.9712000000000003,4.3504000000000005,14.0,0.0,0.0,14.0,0.0,78.67320000000001,0.04082233263147336,1.5942079999999998,-0.0008209456557505337,1.75,1.363799945,2.845718018,1.100370545,1.198657087,2.667107248,0.814247596
57.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003947028237100096,5.143654872854483,0.02397881148758085,0.24509999999999998,1.0048217378131143,-0.005681080191455615,57.069812,5706.9812,-364.6619524430925,0.026489854140911793,0.06617700000000011,8.86,1.9607999999999999,4.348800000000001,14.0,0.0,0.0,14.0,0.0,78.7379,0.040681045773549016,1.5857969999999997,-0.000816034609216993,1.77,1.406710459,2.835056102,1.117602692,1.086359831,2.656519829,0.804820679
17.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92212505243014,0.02399399999999996,0.0,1.0,-0.0037902379751094573,58.40820185,5840.820185,0.0,0.012592450533686125,0.02398699999999999,8.83,0.5644,4.3713,13.0,0.0,0.0,13.0,0.0,77.28699999999999,0.02478718642257147,0.7196099999999992,-0.0002979491065094528,1.28,3.392151545,3.095866453,1.255272505,1.643452676,2.140633725,1.439963936
25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.088145000548963,0.02399399999999996,0.0,1.0,-0.004675254392360772,58.161146249999994,5816.114625,0.0,0.014555048803099853,0.03187499999999999,8.75,0.75,4.3625,13.0,0.0,0.0,13.0,0.0,77.695,0.02842351219062122,0.9562499999999989,-0.00039269535782327815,1.52,3.33215355,3.071513805,1.380211242,1.643452676,2.196756331,1.39846085
27.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.945852005196766,0.02399399999999996,0.0,1.0,-0.004849213996829155,58.09938235,5809.938235,0.0,0.014933046000957387,0.03350699999999999,8.73,0.7884,4.3603000000000005,13.0,0.0,0.0,13.0,0.0,77.797,0.02910386305131507,1.0052099999999988,-0.000412011576497227,1.68,3.31576259,3.065206128,1.322219295,0.889301703,2.219243872,1.387389826
31.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.716300823597564,0.02399399999999996,0.0,1.0,-0.005147202924034331,57.975854549999994,5797.5854549999995,0.0,0.015577407989016058,0.03636299999999998,8.69,0.8555999999999999,4.3559,13.0,0.0,0.0,13.0,0.0,78.001,0.030239555137611337,1.0908899999999986,-0.0004454919288695014,1.98,3.31576259,3.071513805,1.431363764,0.889301703,2.269256027,1.364175633
30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.767503321658047,0.02399399999999996,0.0,1.0,-0.005078725807284384,58.00673649999999,5800.673650000001,0.0,0.015429547794464139,0.03569999999999998,8.7,0.84,4.356999999999999,13.0,0.0,0.0,13.0,0.0,77.95,0.02998221429669631,1.0709999999999988,-0.0004377620376312605,2.05,3.281001533,3.070407322,1.537819095,0.889301703,2.256356886,1.370142847
32.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.668846172055815,0.02399399999999996,0.0,1.0,-0.005211792670257152,57.9449726,5794.49726,0.0,0.015716851468585757,0.03699199999999999,8.68,0.8704000000000001,4.3548,13.0,0.0,0.0,13.0,0.0,78.05199999999999,0.030480043728499974,1.1097599999999987,-0.0004527974566266649,2.1,3.243211732,3.072617477,1.556302501,0.889301703,2.282259483,1.35831564
31.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.716300823597564,0.02399399999999996,0.0,1.0,-0.005147202924034331,57.975854549999994,5797.5854549999995,0.0,0.015577407989016058,0.03636299999999998,8.69,0.8555999999999999,4.3559,13.0,0.0,0.0,13.0,0.0,78.001,0.030239555137611337,1.0908899999999986,-0.0004454919288695014,2.05,3.201820287,3.071513805,1.608526034,0.889301703,2.269256027,1.364175633
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02399399999999996,0.0,1.0,0.0,58.933195,5893.3195,0.0,0.0,0.0,9.0,1e-06,4.39,7.0,0.0,0.0,7.0,0.0,76.42,0.0,0.0,0.0,1.72,3.347948323,3.140130778,0.992111488,0.84509804,2.198657087,1.515873844
8.81,59.65,31.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037080437295589153,29.967092017742004,0.023980619556356827,0.21592284000000003,1.0048232993578308,-0.007367546021820186,58.5854936775,5858.54936775,-535.8375727983129,0.014396331716290664,0.035249810300000115,9.2273,0.43250052000000005,4.396079,21.0,0.0,0.0,21.0,0.0,76.437212,0.02221413767868268,0.7055400798000007,-0.00024032542951642547,1.43,3.110306822,3.086644521,0.889301703,1.73239376,2.096910013,1.38219721
13.18,39.65,47.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039785741927918904,20.412157888314532,0.023978557471329882,0.24919910999999997,1.0048211699248906,-0.008216923248845511,58.413059597499995,5841.30595975,-519.1039193922737,0.01735762271436308,0.04437280020000012,9.3399,0.70639528,4.399087,21.0,0.0,0.0,21.0,0.0,76.44595100000001,0.027165898760804955,0.9249894567000004,-0.0003584583152971572,1.3,3.053078443,3.044735697,0.94792362,0.982271233,2.093421685,1.29578694
17.52,19.77,62.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00384929554901232,13.134159424016989,0.023979508908005633,0.23384559,1.004819055113917,-0.007634550481353687,58.241767791499996,5824.17677915,-515.253506570343,0.019724240432803627,0.04795040220000011,9.4519,1.0174915199999999,4.402083,21.0,0.0,0.0,21.0,0.0,76.454393,0.03131698413505357,1.0573437543000002,-0.0004746013191636901,1.19,2.930174451,2.985606083,1.019531685,1.643452676,2.08278537,1.188084374
21.84,0.0,78.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003284743618072353,5.579752861867944,0.02398342186478418,0.17070144,1.0048169548799317,-0.004363814266749773,58.07130943999999,5807.1309439999995,-404.44856864440794,0.021698616761216608,0.04608938880000008,9.5632,1.36561152,4.405056,14.0,0.0,0.0,14.0,0.0,76.463048,0.034959987364418195,1.1044383167999998,-0.0005886205575438806,1.04,2.457094308,2.926548225,1.169086357,1.903089987,2.130333768,1.044147621
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02399399999999996,0.0,1.0,0.0,58.933195,5893.3195,0.0,0.0,0.0,9.0,1e-06,4.39,7.0,0.0,0.0,7.0,0.0,76.42,0.0,0.0,0.0,1.67,3.375006647,3.140130778,0.958563883,0.84509804,2.068185862,1.515873844
8.81,59.65,31.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037080437295589153,29.967092017742004,0.023980619556356827,0.21592284000000003,1.0048232993578308,-0.007367546021820186,58.5854936775,5858.54936775,-535.8375727983129,0.014396331716290664,0.035249810300000115,9.2273,0.43250052000000005,4.396079,21.0,0.0,0.0,21.0,0.0,76.437212,0.02221413767868268,0.7055400798000007,-0.00024032542951642547,1.46,2.83021002,3.086644521,0.877371346,1.73239376,1.86923172,1.38219721
